Row ID,event_date ,user id,traffic_source,device type,product category,page_view,add_to_cart,checkout,purchase,order_value(INR)
1617,19/11/2024,8442,,Desktop,Home & Kitchen,1,,0,0,1299
1618,29/12/2024,6439,Referral,,Home & Kitchen,1,0,0,0,0
1619,10/10/2024,5675,Paid Ads,Desktop,Home & Kitchen,1,0,1,0,2499
1620,12/05/2025,8467,,Tablet,Fashion,1,1,0,0,1999
1621,08/06/2025,7168,Paid Ads,Mobile,,1,0,0,0,2499
1622,23/12/2024,6437,Email,Mobile,,1,1,1,0,1999
1623,08/10/2024,6463,Referral,,Beauty,1,0,0,0,3499
1624,10/11/2024,8098,Organic,,Beauty,0,0,0,0,1999
1625,17/06/2025,6276,Email,Mobile,Fashion,0,0,0,0,0
1626,20/01/2025,7176,Email,Desktop,Sports,1,1,0,0,799
1627,08/02/2025,8869,Paid Ads,Mobile,Sports,1,0,0,,1299
1628,26/11/2024,7386,,,,1,1,0,0,3499
1629,23/05/2025,8024,Paid Ads,Mobile,Beauty,1,0,0,1,3499
1630,14/03/2025,5335,,Tablet,,1,1,0,,2499
1631,04/06/2025,5861,Social,Mobile,Electronics,1,0,1,0,799
1632,18/05/2025,7373,Email,Mobile,Home & Kitchen,1,0,0,0,1999
1633,13/01/2025,5354,Email,Desktop,Beauty,0,1,0,1,1299
1634,07/05/2025,5232,Paid Ads,Tablet,Beauty,1,1,0,0,1299
1635,15/10/2024,5067,Social,Desktop,Sports,1,1,1,0,1999
1636,21/03/2025,5233,,Desktop,,1,,0,0,
1637,10/05/2025,6550,Referral,Tablet,Electronics,,1,,0,0
1638,10/04/2025,8325,Paid Ads,Desktop,,1,0,0,0,2499
1639,15/01/2025,7374,Paid Ads,Desktop,Electronics,,1,0,0,
1640,27/10/2024,5775,Paid Ads,Mobile,Beauty,1,1,0,0,3499
1641,23/05/2025,6086,Organic,Mobile,Home & Kitchen,1,1,1,1,1299
1642,02/01/2025,7059,,Desktop,Beauty,1,1,1,0,2499
1643,06/12/2024,7169,Organic,Mobile,Sports,1,0,0,0,
1644,04/12/2024,7941,Referral,Mobile,Home & Kitchen,0,0,0,0,1999
1645,13/01/2025,5287,Social,Tablet,Sports,1,1,0,0,3499
1646,26/06/2025,7864,Paid Ads,Desktop,Home & Kitchen,1,0,0,,1999
1647,07/04/2025,5989,Referral,,Sports,0,1,0,0,2499
1648,10/12/2024,8020,Paid Ads,,,,0,0,0,3499
1649,14/12/2024,6785,Social,Desktop,Home & Kitchen,1,1,1,0,1999
1650,30/03/2025,6515,Referral,,Beauty,1,0,0,0,3499
1651,26/11/2024,8636,Organic,,Beauty,1,1,1,0,
1652,07/12/2024,8254,Social,,Beauty,0,1,0,0,799
1653,15/05/2025,6174,Organic,Tablet,Electronics,,1,0,0,2499
1654,22/05/2025,6737,,Desktop,Home & Kitchen,1,0,0,,0
1655,22/04/2025,6623,,Tablet,Beauty,,1,1,,1299
1656,14/06/2025,7092,Email,Mobile,,1,0,1,0,0
1657,17/02/2025,7712,Social,Desktop,Beauty,1,0,0,0,3499
1658,19/02/2025,5626,Organic,Tablet,Electronics,1,0,0,1,3499
1659,25/02/2025,8221,Paid Ads,Tablet,Electronics,1,0,,0,799
1660,27/10/2024,8388,,Tablet,Sports,1,0,1,0,1299
1661,10/02/2025,5825,Paid Ads,Tablet,Electronics,1,,1,0,799
1662,19/01/2025,8741,Referral,,Sports,1,0,1,0,1299
1663,26/05/2025,8056,Referral,Desktop,Beauty,0,1,,1,1999
1664,01/06/2025,5781,Social,Mobile,Home & Kitchen,1,0,0,0,3499
1665,27/02/2025,5341,Paid Ads,Desktop,Electronics,1,1,1,0,1299
1666,24/06/2025,8323,Email,Mobile,Home & Kitchen,1,1,1,0,2499
1667,01/12/2024,5832,Paid Ads,Mobile,,0,1,1,0,799
1668,30/03/2025,8494,Referral,Desktop,,0,0,,0,1999
1669,17/06/2025,7184,Email,Tablet,,0,0,0,0,1299
1670,31/12/2024,5599,Email,Mobile,,1,1,0,1,2499
1671,16/03/2025,6771,Paid Ads,,Beauty,0,1,,0,
1672,06/05/2025,5772,Social,Tablet,,0,0,0,1,1299
1673,05/05/2025,7620,Organic,Tablet,Beauty,0,0,0,0,3499
1674,17/06/2025,5229,,Tablet,Home & Kitchen,1,0,1,0,1999
1675,10/12/2024,7387,Social,,Electronics,1,1,0,0,2499
1676,29/11/2024,7836,Paid Ads,Mobile,Home & Kitchen,1,0,1,1,
1677,16/03/2025,6925,Paid Ads,,,1,0,0,1,799
1678,21/06/2025,6634,Email,Mobile,Electronics,0,0,0,0,
1679,28/03/2025,7141,Social,Tablet,Fashion,1,1,0,0,2499
1680,07/02/2025,7902,,Tablet,,1,1,0,0,3499
1681,10/01/2025,5855,Referral,Mobile,Electronics,1,0,0,0,1999
1682,15/10/2024,6700,,,,0,1,0,,
1683,18/01/2025,6430,Organic,Tablet,Electronics,1,1,0,0,3499
1684,25/06/2025,6806,,Tablet,Fashion,,0,0,0,799
1685,15/03/2025,5736,Organic,Desktop,Home & Kitchen,1,0,0,0,799
1686,22/06/2025,7479,Email,Tablet,Home & Kitchen,1,0,1,1,3499
1687,09/04/2025,6389,Email,Tablet,Beauty,1,1,0,0,2499
1688,11/12/2024,6604,Organic,Desktop,,0,1,0,0,3499
1689,31/01/2025,8872,Referral,Desktop,Sports,1,1,0,0,0
1690,15/12/2024,5865,Organic,Mobile,Fashion,1,0,0,0,1299
1691,19/11/2024,6003,Paid Ads,Desktop,Sports,1,1,0,0,1299
1692,21/03/2025,6193,Organic,Mobile,Beauty,1,0,,0,2499
1693,02/04/2025,6064,Email,,Sports,1,0,0,0,0
1694,14/02/2025,7961,Email,Tablet,Electronics,1,,,,799
1695,17/05/2025,5453,Paid Ads,Tablet,,1,1,1,0,799
1696,22/12/2024,6443,,Desktop,Home & Kitchen,1,1,0,0,
1697,23/03/2025,7835,Paid Ads,Mobile,Fashion,1,0,0,0,
1698,26/05/2025,8658,Social,,Sports,0,0,0,0,799
1699,16/02/2025,6155,Social,Tablet,Fashion,0,1,0,0,1999
1700,17/01/2025,5141,Social,Tablet,Sports,0,1,0,0,1999
1701,01/12/2024,5677,Email,,Sports,1,0,0,1,3499
1702,01/04/2025,6398,Email,Mobile,Sports,1,0,1,0,0
1703,13/12/2024,6830,Paid Ads,,Electronics,1,1,0,0,799
1704,14/06/2025,7014,Paid Ads,Tablet,,1,0,0,1,1299
1705,18/11/2024,7850,Social,Desktop,,0,0,0,,1999
1706,27/10/2024,5069,Organic,Desktop,Beauty,1,1,0,0,0
1707,09/01/2025,5874,Email,Mobile,,1,,0,0,
1708,28/03/2025,5291,Social,,Beauty,1,0,0,0,1299
1709,19/12/2024,8011,Referral,Mobile,Electronics,0,1,0,0,3499
1710,25/10/2024,6272,Organic,Desktop,Home & Kitchen,1,0,0,0,1299
1711,16/04/2025,7427,Email,Desktop,Sports,0,1,0,0,0
1712,10/12/2024,6516,Referral,Desktop,Home & Kitchen,0,0,0,0,799
1713,01/04/2025,5204,Organic,Tablet,Electronics,1,0,1,0,3499
1714,19/05/2025,7962,Organic,Desktop,,1,0,1,0,1999
1715,13/06/2025,7929,Referral,Desktop,,1,1,1,0,1999
1716,31/03/2025,8401,,,Home & Kitchen,1,0,0,0,2499
1717,02/10/2024,7913,Social,Mobile,Beauty,0,1,0,0,1299
1718,17/12/2024,8419,,Desktop,Sports,1,0,0,1,0
1719,10/04/2025,6850,,,Beauty,1,1,0,0,3499
1720,01/11/2024,5980,Paid Ads,Mobile,,1,1,0,1,0
1721,02/04/2025,5438,,,Sports,1,0,0,0,2499
1722,06/10/2024,5438,Social,Tablet,Home & Kitchen,1,,0,0,799
1723,07/02/2025,7194,Email,Mobile,,1,1,0,1,
1724,05/03/2025,8682,Email,Desktop,Fashion,1,0,1,0,
1725,16/02/2025,7012,Organic,,,1,1,,0,1999
1726,16/05/2025,5766,Organic,Desktop,,1,,1,0,0
1727,12/01/2025,5708,,Mobile,Home & Kitchen,1,0,0,1,1299
1728,08/06/2025,7936,Referral,Desktop,,1,1,0,0,3499
1729,27/10/2024,8807,Referral,,,1,,0,1,3499
1730,27/03/2025,8982,Email,Desktop,Sports,1,0,1,0,1299
1731,21/04/2025,5211,,Desktop,Beauty,1,0,0,1,1299
1732,25/02/2025,7952,Social,Tablet,Fashion,1,1,0,0,2499
1733,01/11/2024,8722,Paid Ads,Mobile,Sports,1,0,0,0,1999
1734,23/01/2025,7061,Email,Desktop,,1,,0,0,
1735,30/11/2024,6888,Referral,Tablet,,1,,0,0,1299
1736,28/01/2025,6353,Referral,Tablet,,1,0,0,0,1299
1737,26/02/2025,6927,Social,,Home & Kitchen,,0,0,0,
1738,05/04/2025,8239,Social,Mobile,Beauty,,0,0,0,2499
1739,02/05/2025,8733,,Tablet,Sports,1,1,0,0,2499
1740,12/03/2025,6002,Social,Mobile,Beauty,1,1,0,0,799
1741,30/01/2025,7595,,Mobile,Home & Kitchen,1,0,0,0,1299
1742,09/10/2024,7107,Social,Desktop,Home & Kitchen,1,1,0,1,3499
1743,27/10/2024,5144,Paid Ads,,Sports,1,1,0,1,1999
1744,04/03/2025,7678,Email,Desktop,Electronics,1,1,0,0,799
1745,02/12/2024,8437,Email,Desktop,,1,1,,0,2499
1746,21/02/2025,5639,Paid Ads,,,1,0,1,0,3499
1747,10/12/2024,7205,,,Fashion,1,0,0,0,2499
1748,26/03/2025,7298,Social,Desktop,Beauty,1,1,0,0,2499
1749,15/06/2025,8332,,Tablet,Sports,0,1,,0,0
1750,22/04/2025,6558,Email,,Fashion,0,0,1,0,0
1751,19/01/2025,5046,Referral,Desktop,Beauty,0,0,0,1,0
1752,24/12/2024,5714,Paid Ads,Mobile,Electronics,1,1,0,0,0
1753,23/06/2025,8591,Referral,Mobile,Home & Kitchen,1,1,0,0,1999
1754,19/12/2024,6759,Social,Tablet,Beauty,0,1,0,,3499
1755,05/04/2025,8306,Social,,,0,1,0,0,
1756,14/04/2025,6243,Organic,Mobile,Sports,1,1,0,0,3499
1757,03/03/2025,7591,Social,Desktop,Electronics,1,0,,0,
1758,24/01/2025,7477,Email,Mobile,Electronics,1,1,0,0,1999
1759,25/04/2025,7333,Social,Desktop,Home & Kitchen,1,0,0,0,
1760,12/10/2024,7111,Referral,Desktop,Fashion,1,0,0,1,799
1761,18/03/2025,5006,Email,Desktop,,1,0,0,0,0
1762,19/12/2024,8021,Paid Ads,Tablet,Beauty,1,0,,1,3499
1763,30/11/2024,7409,Paid Ads,Tablet,Home & Kitchen,1,1,1,,799
1764,03/05/2025,7791,Social,,Electronics,1,0,0,0,799
1765,02/01/2025,7691,Social,Desktop,,1,0,0,0,1299
1766,31/10/2024,7555,Organic,,Home & Kitchen,1,1,0,0,3499
1767,14/06/2025,5460,Referral,Mobile,Fashion,0,1,,0,0
1768,23/10/2024,7666,,Desktop,Beauty,1,1,0,0,799
1769,15/10/2024,5759,,Mobile,Home & Kitchen,1,1,0,0,
1770,28/03/2025,5774,,Mobile,,,1,1,1,1999
1771,15/05/2025,6542,,Desktop,Sports,1,,0,0,
1772,15/10/2024,8424,Organic,Desktop,,1,1,0,0,0
1773,11/01/2025,8154,Email,Desktop,Fashion,1,1,1,0,1299
1774,12/11/2024,6744,,Desktop,Home & Kitchen,1,0,0,0,1999
1775,14/05/2025,6776,Paid Ads,Mobile,Electronics,1,1,0,1,2499
1776,18/02/2025,6275,Social,Desktop,Sports,1,0,1,0,1299
1777,22/02/2025,7694,Organic,Mobile,Home & Kitchen,1,0,0,0,1299
1778,24/02/2025,6866,Referral,,Fashion,1,1,0,0,1299
1779,26/12/2024,6294,Paid Ads,Desktop,,1,1,0,0,799
1780,25/06/2025,7531,,Tablet,,0,,0,0,799
1781,23/05/2025,8998,Referral,Mobile,Home & Kitchen,1,0,0,0,1999
1782,14/02/2025,5460,Paid Ads,Mobile,Home & Kitchen,1,0,0,1,1999
1783,29/12/2024,7406,Email,,Sports,1,,0,0,1999
1784,22/06/2025,8763,Organic,Mobile,,1,0,0,0,799
1785,01/06/2025,5947,Organic,Mobile,,1,,0,0,2499
1786,17/01/2025,8581,Organic,Desktop,,1,0,1,0,1299
1787,06/05/2025,7018,Email,,Fashion,1,0,0,0,799
1788,25/11/2024,5954,Organic,Tablet,,0,1,0,0,799
1789,13/04/2025,6947,Organic,Tablet,Fashion,1,0,0,0,799
1790,18/02/2025,7786,Paid Ads,Mobile,Electronics,1,0,0,0,1999
1791,13/01/2025,8974,Referral,,Home & Kitchen,1,0,0,0,0
1792,29/04/2025,6056,Paid Ads,Mobile,Electronics,1,1,0,0,2499
1793,25/03/2025,5648,Referral,Desktop,Electronics,1,0,0,0,0
1794,04/11/2024,6526,,,Beauty,1,1,1,0,3499
1795,15/11/2024,5066,Paid Ads,Mobile,Beauty,1,0,0,1,2499
1796,28/10/2024,8431,Paid Ads,Mobile,,1,1,0,0,2499
1797,21/10/2024,7091,Organic,Mobile,Electronics,0,0,1,0,
1798,01/01/2025,8265,Referral,Desktop,Electronics,1,0,1,0,799
1799,04/04/2025,7350,Email,Mobile,Electronics,1,1,0,1,1999
1800,12/01/2025,7438,Paid Ads,Desktop,Home & Kitchen,1,0,0,,1999
1801,14/01/2025,7939,Social,Mobile,Electronics,0,0,0,0,
1802,21/06/2025,8338,Social,,,1,0,0,0,1299
1803,24/12/2024,8873,Paid Ads,,,1,1,0,,1999
1804,27/01/2025,5843,Email,Desktop,Home & Kitchen,0,0,1,0,1299
1805,10/04/2025,5726,Email,Tablet,Sports,1,,0,0,799
1806,15/03/2025,5006,Paid Ads,Tablet,Electronics,1,0,,0,1999
1807,18/04/2025,7653,Referral,Mobile,Fashion,1,1,0,,0
1808,22/05/2025,5747,Email,Desktop,Home & Kitchen,1,0,1,0,0
1809,03/10/2024,6126,Paid Ads,Desktop,Home & Kitchen,1,1,1,0,0
1810,11/12/2024,6226,Social,Desktop,Electronics,1,0,0,0,0
1811,18/02/2025,5640,Email,Mobile,Electronics,,0,,0,2499
1812,17/11/2024,5696,Referral,Mobile,Electronics,0,0,0,0,799
1813,14/05/2025,8674,Email,Tablet,,1,0,1,1,
1814,09/01/2025,7879,,Desktop,Electronics,0,1,0,0,799
1815,01/03/2025,6653,Paid Ads,Tablet,Home & Kitchen,1,1,,0,0
1816,18/02/2025,6772,Referral,Desktop,Home & Kitchen,1,,0,1,799
1817,19/03/2025,5331,Social,Mobile,Beauty,1,0,0,0,2499
1818,14/03/2025,6461,Organic,Desktop,Electronics,1,0,1,0,1299
1819,15/10/2024,8578,Email,,Home & Kitchen,1,0,0,0,799
1820,03/06/2025,7211,,Tablet,,1,,0,0,0
1821,27/01/2025,7466,Paid Ads,,Home & Kitchen,1,1,0,0,1299
1822,03/02/2025,7800,Organic,Mobile,Fashion,1,1,1,0,3499
1823,21/04/2025,7592,Social,,Beauty,1,0,0,0,
1824,29/04/2025,8280,Social,Tablet,Fashion,1,0,0,0,799
1825,05/10/2024,6522,Email,Mobile,Sports,1,1,0,0,0
1826,07/10/2024,6778,Referral,,Fashion,1,0,0,0,
1827,14/04/2025,6677,Paid Ads,,,1,0,,0,1999
1828,19/11/2024,5738,Social,Tablet,,1,0,0,0,1999
1829,12/10/2024,6270,Email,Mobile,,1,0,0,0,2499
1830,18/03/2025,7565,Organic,Mobile,Sports,0,0,1,0,0
1831,15/02/2025,7675,Referral,Tablet,Beauty,1,1,,0,1999
1832,25/11/2024,5125,,,,,1,0,0,799
1833,20/03/2025,6840,Organic,Mobile,Sports,1,0,1,0,3499
1834,15/04/2025,7713,,Tablet,Home & Kitchen,1,0,1,0,3499
1835,29/06/2025,6206,Email,,,1,0,0,0,3499
1836,15/05/2025,8477,Organic,Tablet,Fashion,1,,0,0,3499
1837,01/05/2025,6011,Organic,Desktop,,1,1,0,0,3499
1838,26/03/2025,8856,Referral,Tablet,Home & Kitchen,1,1,1,1,1299
1839,05/11/2024,5398,Organic,Mobile,Home & Kitchen,1,1,1,1,3499
1840,14/01/2025,7861,Email,Desktop,Beauty,1,,0,,0
1841,29/06/2025,8952,Social,Desktop,Fashion,1,1,0,1,
1842,02/04/2025,8092,Organic,Mobile,Sports,1,0,0,0,3499
1843,10/06/2025,6708,,Mobile,Beauty,1,0,1,1,
1844,19/10/2024,6989,,Desktop,Electronics,1,0,0,0,1999
1845,10/06/2025,6786,Organic,,,1,0,,0,1299
1846,07/04/2025,8208,,Tablet,Home & Kitchen,1,1,0,0,0
1847,23/10/2024,6830,Social,,Electronics,1,,0,,0
1848,23/11/2024,5927,,Desktop,Sports,1,0,0,1,0
1849,20/11/2024,7790,,Mobile,Home & Kitchen,1,0,1,0,2499
1850,09/01/2025,5640,Organic,Desktop,,1,0,0,0,2499
1851,18/01/2025,5111,Organic,Mobile,Fashion,1,,0,,1999
1852,11/06/2025,7451,Paid Ads,Desktop,Fashion,,1,0,0,1999
1853,27/12/2024,7338,Referral,Mobile,,1,0,0,0,3499
1854,27/03/2025,5744,Paid Ads,Tablet,Beauty,1,0,1,0,0
1855,30/10/2024,5312,Social,Desktop,,,0,1,0,1999
1856,02/10/2024,5249,,Mobile,,,,0,0,3499
1857,16/11/2024,5962,Referral,Mobile,Fashion,1,,0,0,3499
1858,03/02/2025,8248,,Tablet,,1,,0,,
1859,07/12/2024,5859,Paid Ads,Tablet,Home & Kitchen,,0,0,0,0
1860,07/11/2024,8155,Social,Tablet,Home & Kitchen,1,1,0,0,0
1861,13/05/2025,8173,,Mobile,,1,0,0,0,1999
1862,01/02/2025,6409,Social,,Beauty,1,0,1,0,1999
1863,15/04/2025,5152,,Desktop,Home & Kitchen,1,0,0,0,2499
1864,03/06/2025,7464,Organic,,Sports,1,0,1,0,0
1865,25/12/2024,6682,Email,,Fashion,1,1,1,1,799
1866,04/06/2025,7292,Email,,Fashion,0,0,1,0,799
1867,20/06/2025,7797,,Desktop,Beauty,1,1,0,0,2499
1868,07/12/2024,5556,Organic,Tablet,Beauty,1,1,0,1,1299
1869,28/10/2024,6950,Social,,Sports,1,0,0,1,3499
1870,26/06/2025,5885,Referral,,,1,1,,0,2499
1871,26/04/2025,7905,Paid Ads,,Home & Kitchen,1,1,0,0,799
1872,13/02/2025,6754,Referral,,Beauty,1,,0,0,3499
1873,14/04/2025,6959,Referral,Tablet,,1,0,0,0,1299
1874,25/10/2024,5958,Paid Ads,Mobile,Beauty,1,1,,,3499
1875,29/12/2024,8986,Organic,,Beauty,0,,,1,
1876,18/11/2024,7631,Referral,Tablet,Sports,1,0,0,0,1299
1877,31/03/2025,8352,Social,,Beauty,1,0,0,1,3499
1878,01/12/2024,6287,Organic,Tablet,,1,0,1,,0
1879,25/05/2025,5600,Social,Tablet,,1,1,0,0,799
1880,15/10/2024,6483,Social,Desktop,,0,1,0,0,2499
1881,17/06/2025,8741,Email,,Home & Kitchen,1,1,0,0,1299
1882,21/10/2024,6072,Email,Desktop,,1,,0,,
1883,29/06/2025,6235,Email,Mobile,Sports,0,0,1,,0
1884,17/10/2024,6667,Referral,Mobile,Beauty,1,1,0,1,2499
1885,04/06/2025,6168,Social,Desktop,,1,0,0,0,1299
1886,20/06/2025,7375,Referral,Desktop,Electronics,1,0,0,0,1299
1887,05/03/2025,6104,,Desktop,Sports,1,1,,0,3499
1888,03/10/2024,7271,Organic,Mobile,,1,0,0,0,
1889,15/03/2025,8029,Social,Mobile,Beauty,1,1,1,0,
1890,10/11/2024,6976,Organic,Desktop,,1,1,0,0,0
1891,04/03/2025,8796,Referral,Mobile,Beauty,1,,,0,1299
1892,20/04/2025,8049,Email,Mobile,Fashion,1,0,0,0,1299
1893,20/06/2025,5391,Email,,,1,0,0,0,3499
1894,31/05/2025,7994,Organic,Tablet,Sports,1,1,0,0,799
1895,29/11/2024,7344,Organic,Tablet,Sports,1,0,0,0,
1896,17/02/2025,5316,Organic,Desktop,Beauty,0,1,0,,1999
1897,27/12/2024,6760,,Mobile,Sports,1,1,1,1,799
1898,02/03/2025,8426,Email,Tablet,Beauty,0,1,0,0,1999
1899,18/11/2024,7019,Referral,Tablet,Sports,1,,0,0,0
1900,05/01/2025,6990,,Tablet,Fashion,1,0,0,,2499
1901,04/10/2024,7788,,Mobile,Sports,1,1,0,0,0
1902,17/04/2025,8849,Social,Tablet,,0,0,0,0,3499
1903,21/05/2025,5883,Social,Desktop,Home & Kitchen,1,0,0,1,
1904,11/12/2024,5756,Referral,Desktop,,1,0,0,0,1299
1905,14/10/2024,7981,Organic,Mobile,Sports,1,0,1,,2499
1906,28/06/2025,5660,Organic,Tablet,Fashion,1,1,1,,2499
1907,02/05/2025,5280,Email,Desktop,,1,0,0,0,0
1908,09/06/2025,8673,,Tablet,,0,0,,0,3499
1909,28/11/2024,7175,,Tablet,,1,1,0,0,3499
1910,04/06/2025,5207,Paid Ads,,Home & Kitchen,1,1,1,0,1999
1911,04/04/2025,7392,,,Fashion,1,0,0,0,799
1912,23/11/2024,5653,Paid Ads,Tablet,Sports,1,0,0,0,3499
1913,06/05/2025,7087,Organic,Tablet,Home & Kitchen,0,1,1,0,1299
1914,08/10/2024,8066,Paid Ads,Mobile,Fashion,1,0,0,0,1999
1915,13/03/2025,7493,Paid Ads,Desktop,Home & Kitchen,0,0,1,0,799
1916,10/12/2024,8707,Organic,,,1,1,1,1,1299
1917,13/10/2024,8608,,Mobile,Electronics,1,,0,0,3499
1918,10/05/2025,8847,,,Fashion,1,0,,0,0
1919,13/03/2025,5946,Paid Ads,Desktop,,1,0,0,0,3499
1920,13/12/2024,6930,Referral,Desktop,Fashion,1,1,0,0,2499
1921,23/03/2025,8421,Referral,Desktop,,,1,1,1,1999
1922,02/04/2025,8439,Email,,Fashion,,0,0,1,3499
1923,07/10/2024,8309,Email,Mobile,,0,0,0,0,
1924,26/04/2025,5102,Organic,Tablet,Electronics,1,0,0,0,1999
1925,13/11/2024,6470,Paid Ads,,Electronics,0,0,0,0,1299
1926,22/12/2024,5557,Paid Ads,Desktop,Beauty,1,0,0,0,0
1927,28/02/2025,6612,Social,Tablet,Sports,0,1,0,0,1999
1928,08/10/2024,7600,Email,Tablet,,1,0,1,0,1299
1929,14/01/2025,6973,,Mobile,,1,1,0,,2499
1930,09/02/2025,6400,Social,Mobile,Fashion,1,0,0,,1299
1931,03/10/2024,6881,Email,,Sports,1,0,0,1,2499
1932,24/12/2024,6496,Social,,Beauty,1,,1,,
1933,17/12/2024,7793,Referral,Mobile,Beauty,1,0,0,0,
1934,20/03/2025,7070,,Desktop,,0,1,1,0,0
1935,23/04/2025,5635,,Tablet,Beauty,0,1,1,0,3499
1936,22/12/2024,7250,,Tablet,Sports,0,0,0,0,799
1937,23/11/2024,7575,Paid Ads,Tablet,,1,0,1,0,0
1938,23/01/2025,5111,,Desktop,Fashion,1,0,1,0,1999
1939,27/03/2025,5457,Paid Ads,Mobile,,1,0,0,0,1999
1940,25/06/2025,5418,Referral,Mobile,Electronics,1,0,1,,0
1941,09/02/2025,5071,,,,0,1,1,0,1999
1942,09/04/2025,8938,Social,,Fashion,1,0,,0,1999
1943,10/10/2024,8520,Paid Ads,Desktop,,1,0,0,,
1944,22/01/2025,5353,Paid Ads,Tablet,,1,,0,0,3499
1945,07/05/2025,6347,Social,Desktop,Home & Kitchen,,0,,1,1999
1946,21/10/2024,6288,Paid Ads,,Sports,1,1,,1,799
1947,03/05/2025,6471,Social,Desktop,,1,0,0,0,0
1948,20/11/2024,7326,Email,Tablet,Electronics,1,1,0,0,3499
1949,15/05/2025,7137,Organic,,Fashion,0,0,0,0,
1950,13/03/2025,7106,,Mobile,Home & Kitchen,1,0,0,0,0
1951,27/11/2024,8789,Paid Ads,Mobile,,1,0,0,0,0
1952,21/12/2024,7397,Email,Desktop,,1,0,1,0,1299
1953,10/10/2024,6307,Referral,Mobile,Electronics,1,0,0,0,2499
1954,24/03/2025,5969,Email,Mobile,,1,,0,1,
1955,21/01/2025,6857,,Desktop,Beauty,0,1,0,1,1999
1956,22/03/2025,5165,,Mobile,Fashion,1,1,0,0,799
1957,08/11/2024,5308,Referral,,Fashion,1,1,0,0,2499
1958,10/01/2025,7107,Email,Desktop,,1,1,0,0,1999
1959,30/12/2024,7224,,,Electronics,1,0,1,0,2499
1960,29/04/2025,6613,Email,Desktop,Sports,1,0,0,0,799
1961,12/02/2025,5958,Social,Desktop,,1,0,0,1,799
1962,12/04/2025,7671,,,Electronics,1,1,,0,799
1963,05/01/2025,6059,Paid Ads,Mobile,,0,0,0,1,1999
1964,04/11/2024,6518,,Mobile,Electronics,1,0,0,0,
1965,29/06/2025,5859,Paid Ads,Tablet,Fashion,1,1,1,0,2499
1966,14/03/2025,5098,Social,,Electronics,1,,0,1,3499
1967,21/11/2024,8470,Email,Mobile,,1,1,0,0,799
1968,14/05/2025,5885,,Mobile,,1,1,0,,799
1969,03/01/2025,8920,Paid Ads,Tablet,,1,0,0,1,1299
1970,02/03/2025,7592,Email,Desktop,Beauty,1,1,1,,
1971,19/06/2025,6000,Paid Ads,,,1,0,0,0,3499
1972,07/02/2025,5396,,Tablet,,1,0,0,0,0
1973,24/11/2024,8411,Paid Ads,,Fashion,1,0,,0,799
1974,02/12/2024,8973,Email,Mobile,Electronics,1,0,1,0,1299
1975,23/01/2025,6376,Referral,Tablet,,1,0,0,0,
1976,29/05/2025,5111,Paid Ads,Desktop,Electronics,1,1,0,0,2499
1977,11/10/2024,7127,Email,Tablet,Home & Kitchen,1,0,1,0,
1978,28/10/2024,8594,,Mobile,Home & Kitchen,0,0,1,0,1999
1979,30/06/2025,8436,Social,,Beauty,1,0,,1,2499
1980,07/04/2025,7136,Organic,Desktop,Fashion,1,0,0,0,799
1981,02/01/2025,8760,Paid Ads,,Home & Kitchen,1,,0,,1999
1982,10/11/2024,8256,Paid Ads,Mobile,Sports,0,0,0,0,2499
1983,02/01/2025,6670,,Tablet,Home & Kitchen,1,0,,1,1999
1984,14/05/2025,8656,Email,Desktop,Beauty,1,1,0,0,0
1985,16/04/2025,5044,Email,Tablet,Sports,,1,,0,1299
1986,20/02/2025,7250,Organic,Desktop,Fashion,0,0,1,0,3499
1987,16/03/2025,7316,Paid Ads,Mobile,,1,1,,,2499
1988,03/05/2025,6593,Email,Desktop,,1,0,0,0,799
1989,31/10/2024,8168,,Mobile,,1,0,1,0,799
1990,02/10/2024,8194,Paid Ads,Mobile,,1,0,1,0,799
1991,14/11/2024,6479,Paid Ads,Tablet,,1,0,0,0,1999
1992,01/12/2024,6051,Organic,Desktop,Sports,1,1,0,0,2499
1993,26/04/2025,6014,Organic,Tablet,Beauty,1,0,0,1,1299
1994,06/03/2025,6545,Social,Tablet,,1,,1,0,1299
1995,08/12/2024,6971,Social,Desktop,Sports,0,1,0,0,2499
1996,30/03/2025,6834,,Mobile,Electronics,1,1,1,0,3499
1997,25/12/2024,7509,Paid Ads,Tablet,,1,1,0,1,3499
1998,10/11/2024,6520,Referral,Tablet,Beauty,0,1,1,1,
1999,21/03/2025,8511,Organic,,,1,0,1,0,1299
2000,23/06/2025,7760,Email,Desktop,Home & Kitchen,1,0,0,0,0
